key,text,tag,file,type,mod,protected_text
Tale_UsedComputer.rulePack.rulesStrings.4,"image->[PAWN_nameFull] typing heavily on the [OBJECT_label], [circumstance_group]",li,TaleDef/TaleDef.xml,def,Vanilla Furniture Expanded,"(PH_4)(PH_3) typing heavily on the (PH_2), (PH_1)"
Tale_UsedComputer.rulePack.rulesStrings.5,circumstance_phrase->concentrating,li,TaleDef/TaleDef.xml,def,Vanilla Furniture Expanded,(PH_1)concentrating
Tale_UsedComputer.rulePack.rulesStrings.6,circumstance_phrase->[PAWN_possessive] body loose and relaxed,li,TaleDef/TaleDef.xml,def,Vanilla Furniture Expanded,(PH_2)(PH_1) body loose and relaxed
Tale_UsedComputer.rulePack.rulesStrings.7,circumstance_phrase->leaning back in [PAWN_possessive] chair,li,TaleDef/TaleDef.xml,def,Vanilla Furniture Expanded,(PH_2)leaning back in (PH_1) chair
Tale_UsedComputer.rulePack.rulesStrings.8,desc_sentence->A [Color] aurora shines in the background.,li,TaleDef/TaleDef.xml,def,Vanilla Furniture Expanded,(PH_2)A (PH_1) aurora shines in the background.
Tale_UsedComputer.rulePack.rulesStrings.9,"desc_sentence->In the distance, a [Community] is visible.",li,TaleDef/TaleDef.xml,def,Vanilla Furniture Expanded,"(PH_2)In the distance, a (PH_1) is visible."
Tale_UsedComputer.rulePack.rulesStrings.10,"desc_sentence->In the distance, a [TerrainFeature] is visible.",li,TaleDef/TaleDef.xml,def,Vanilla Furniture Expanded,"(PH_2)In the distance, a (PH_1) is visible."
Tale_UsedComputer.rulePack.rulesStrings.11,desc_sentence->[PAWN_nameDef] focused on the screen.,li,TaleDef/TaleDef.xml,def,Vanilla Furniture Expanded,(PH_2)(PH_1) focused on the screen.
Tale_UsedComputer.rulePack.rulesStrings.12,desc_sentence->[PAWN_nameDef] towers above the scene.,li,TaleDef/TaleDef.xml,def,Vanilla Furniture Expanded,(PH_2)(PH_1) towers above the scene.
MF_BasicFurniture.label,basic furniture,label,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,basic furniture
MF_BasicFurniture.description,"Build simple furniture like simple beds, basic tables, stools, benches and more.",description,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"Build simple furniture like simple beds, basic tables, stools, benches and more."
MF_BasicFurniture.generalRules.rulesStrings.0,subject->foundations of comfort,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)foundations of comfort
MF_BasicFurniture.generalRules.rulesStrings.1,"subject_story->rediscovered ancient techniques for crafting durable, essential furniture",li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"(PH_1)rediscovered ancient techniques for crafting durable, essential furniture"
MF_BasicFurniture.generalRules.rulesStrings.2,subject_story->pioneered the use of local materials to create comfortable living spaces,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)pioneered the use of local materials to create comfortable living spaces
MF_BasicFurniture.generalRules.rulesStrings.3,"subject_story->taught the community the value of crafting with nature, not against it",li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"(PH_1)taught the community the value of crafting with nature, not against it"
MF_BasicFurniture.generalRules.rulesStrings.4,subject_story->initiated the tradition of communal gatherings around the hearth and table,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)initiated the tradition of communal gatherings around the hearth and table
MF_BasicFurniture.generalRules.rulesStrings.5,subject_gerund->establishing the basics of homely comfort and utility,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)establishing the basics of homely comfort and utility
MF_RoyalFurniture.label,artisan furniture,label,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,artisan furniture
MF_RoyalFurniture.description,"Build luxury furniture focused strongly on aesthetics and beauty over practicality, usually only seen in the houses of the wealthy elite. Including poster beds, royal chairs, tables and armchairs.",description,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"Build luxury furniture focused strongly on aesthetics and beauty over practicality, usually only seen in the houses of the wealthy elite. Including poster beds, royal chairs, tables and armchairs."
MF_RoyalFurniture.generalRules.rulesStrings.0,subject->the art of luxury,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)the art of luxury
MF_RoyalFurniture.generalRules.rulesStrings.1,subject_story->reclaimed forgotten methods of inlay and marquetry for exquisite pieces,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)reclaimed forgotten methods of inlay and marquetry for exquisite pieces
MF_RoyalFurniture.generalRules.rulesStrings.2,"subject_story->fostered a new age of craftsmanship, blending beauty with utility",li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"(PH_1)fostered a new age of craftsmanship, blending beauty with utility"
MF_RoyalFurniture.generalRules.rulesStrings.3,subject_story->commissioned pieces that would become the envy of visiting dignitaries,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)commissioned pieces that would become the envy of visiting dignitaries
MF_RoyalFurniture.generalRules.rulesStrings.4,subject_story->inspired artisans to push the boundaries of design and materials,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)inspired artisans to push the boundaries of design and materials
MF_RoyalFurniture.generalRules.rulesStrings.5,"subject_story->created spaces of unparalleled elegance, reflecting the pinnacle of culture",li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"(PH_1)created spaces of unparalleled elegance, reflecting the pinnacle of culture"
MF_RoyalFurniture.generalRules.rulesStrings.6,subject_gerund->crafting symbols of status and artistry,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)crafting symbols of status and artistry
MF_ModernFurniture.label,modern furniture,label,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,modern furniture
MF_ModernFurniture.description,"Learn to build furniture of the modern day that is focused on practicality over beauty, such as roulette tables, wardrobes, dart boards, punching bags and ergonomic beds.",description,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"Learn to build furniture of the modern day that is focused on practicality over beauty, such as roulette tables, wardrobes, dart boards, punching bags and ergonomic beds."
MF_ModernFurniture.generalRules.rulesStrings.0,subject->practical elegance,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)practical elegance
MF_ModernFurniture.generalRules.rulesStrings.1,subject_story->embraced the fusion of form and function to suit modern lifestyles,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)embraced the fusion of form and function to suit modern lifestyles
MF_ModernFurniture.generalRules.rulesStrings.2,subject_story->innovated with new materials for durability and comfort,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)innovated with new materials for durability and comfort
MF_ModernFurniture.generalRules.rulesStrings.3,subject_story->prioritized ergonomic designs to enhance daily living,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)prioritized ergonomic designs to enhance daily living
MF_ModernFurniture.generalRules.rulesStrings.4,subject_story->introduced concepts of modular and space-saving furniture,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)introduced concepts of modular and space-saving furniture
MF_ModernFurniture.generalRules.rulesStrings.5,"subject_story->championed the minimalist aesthetic, focusing on simplicity and practicality",li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"(PH_1)championed the minimalist aesthetic, focusing on simplicity and practicality"
MF_ModernFurniture.generalRules.rulesStrings.6,subject_gerund->redefining living spaces for the contemporary era,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)redefining living spaces for the contemporary era
MF_WasteDisposal.label,waste disposal,label,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,waste disposal
MF_WasteDisposal.description,"Learn to build small and large bins, objects that slowly clean the environment they are in.",description,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"Learn to build small and large bins, objects that slowly clean the environment they are in."
MF_WasteDisposal.generalRules.rulesStrings.0,subject->the cleanliness revolution,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)the cleanliness revolution
MF_WasteDisposal.generalRules.rulesStrings.1,subject_story->developed efficient waste management solutions to promote hygiene,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)developed efficient waste management solutions to promote hygiene
MF_WasteDisposal.generalRules.rulesStrings.2,"subject_story->introduced the concept of recycling, transforming waste into resources",li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,"(PH_1)introduced the concept of recycling, transforming waste into resources"
MF_WasteDisposal.generalRules.rulesStrings.3,subject_story->engineered bins that integrate seamlessly into both public and private spaces,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)engineered bins that integrate seamlessly into both public and private spaces
MF_WasteDisposal.generalRules.rulesStrings.4,subject_story->pioneered waste processing techniques that minimize environmental impact,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)pioneered waste processing techniques that minimize environmental impact
MF_WasteDisposal.generalRules.rulesStrings.5,subject_story->catalyzed a cultural shift towards sustainability and cleanliness,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)catalyzed a cultural shift towards sustainability and cleanliness
MF_WasteDisposal.generalRules.rulesStrings.6,subject_gerund->enhancing communities with smart waste solutions,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Furniture Expanded,(PH_1)enhancing communities with smart waste solutions
VanillaExpanded.label,Vanilla Expanded,label,ResearchTabDef/ResearchTabDef.xml,def,Vanilla Furniture Expanded,Vanilla Expanded
VFE_CleanBin.label,clean bin,label,WorkGiverDef/WorkGiverDef.xml,def,Vanilla Furniture Expanded,clean bin
VFE_CleanBin.verb,clean,verb,WorkGiverDef/WorkGiverDef.xml,def,Vanilla Furniture Expanded,clean
VFE_CleanBin.gerund,cleaning,gerund,WorkGiverDef/WorkGiverDef.xml,def,Vanilla Furniture Expanded,cleaning
VFE_CleanBin.reportString,cleaning TargetA.,reportString,JobDef/JobDef.xml,def,Vanilla Furniture Expanded,cleaning TargetA.
DoBillsCookStone_Campfire.label,cook meals at stone campfire,label,WorkGiverDef/WorkGiverDef.xml,def,Vanilla Furniture Expanded,cook meals at stone campfire
DoBillsCookStone_Campfire.verb,cook,verb,WorkGiverDef/WorkGiverDef.xml,def,Vanilla Furniture Expanded,cook
DoBillsCookStone_Campfire.gerund,cooking at,gerund,WorkGiverDef/WorkGiverDef.xml,def,Vanilla Furniture Expanded,cooking at
DoBillsHaulStone_Campfire.label,do bills at stone campfire,label,WorkGiverDef/WorkGiverDef.xml,def,Vanilla Furniture Expanded,do bills at stone campfire
DoBillsHaulStone_Campfire.verb,work at,verb,WorkGiverDef/WorkGiverDef.xml,def,Vanilla Furniture Expanded,work at
DoBillsHaulStone_Campfire.gerund,working at,gerund,WorkGiverDef/WorkGiverDef.xml,def,Vanilla Furniture Expanded,working at
VAE_LeatherTanning.label,leather tanning,label,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Armour Expanded,leather tanning
VAE_LeatherTanning.description,Learn the process of tanning to craft more thicker and durable armors.,description,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Armour Expanded,Learn the process of tanning to craft more thicker and durable armors.
VAE_LeatherTanning.generalRules.rulesStrings.0,subject->art of leathercraft,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Armour Expanded,(PH_1)art of leathercraft
VAE_LeatherTanning.generalRules.rulesStrings.1,subject_story->rediscovered ancient tanning recipes for unmatched durability,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Armour Expanded,(PH_1)rediscovered ancient tanning recipes for unmatched durability
VAE_LeatherTanning.generalRules.rulesStrings.2,subject_story->introduced waterproofing techniques that defy harsh weathers,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Armour Expanded,(PH_1)introduced waterproofing techniques that defy harsh weathers
VAE_LeatherTanning.generalRules.rulesStrings.3,subject_story->crafted armors that blend tradition with battlefield necessity,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Armour Expanded,(PH_1)crafted armors that blend tradition with battlefield necessity
VAE_LeatherTanning.generalRules.rulesStrings.4,subject_gerund->mastering leather tanning,li,ResearchProjectDef/ResearchProjectDef.xml,def,Vanilla Armour Expanded,(PH_1)mastering leather tanning
